origem,tipo,href,status,observacao
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,ofertas,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,catalogo,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,montar,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,minha-lista,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,carrinho,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,instalacoes?tipo=iluminacao,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,afiliado,https://meli.la/2GM5UKx,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,afiliado,https://meli.la/2GM5UKx,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,comparativo-instalacoes?tipo=iluminacao,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,produto-kit-3-refletor-100w-led-6500k-branco-frio-avant-externo-ip65-cor-da-carcaca-preto-cor-da-luz,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,afiliado,https://meli.la/1SerqYq,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,produto-luminaria-industrial-highbay-led-150w-120-277v-6500k-philips,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,afiliado,https://meli.la/2pB7eN5,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,produto-refletor-led-50w-6500k-4750lm-ip65-bvp152-g2-philips,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,afiliado,https://meli.la/2tuQSbk,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,interno,produto-smart-fita-led-rgb-wi-fi-2gen-14w-positivo-casa-inteligente-rgb-12v,ok,resolução local estática
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,afiliado,https://meli.la/2ipwbJ9,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-luminaria-moderna-de-mesa-s-fio-led-para-quarto-restaurante.html,afiliado,https://meli.la/2GM5UKx,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,/,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,universos,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,ofertas,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,catalogo,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,montar,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,minha-lista,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,carrinho,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,acabamentos?tipo=iluminacao-decorativa,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,afiliado,https://meli.la/27Rsqeq,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,afiliado,https://meli.la/27Rsqeq,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,comparativo-acabamentos?tipo=iluminacao-decorativa,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,afiliado,https://meli.la/1KvAZ3p,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,produto-lustre-pendente-taschibra-anne-20cm-leitoso-e27-bivolt-estrutura-preto,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,afiliado,https://meli.la/2u1aJ1R,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,afiliado,https://meli.la/21c9A7d,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,interno,produto-pendente-luminaria-cristal-metal-quarto-banheiro-dourado,ok,resolução local estática
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,afiliado,https://meli.la/2H767xR,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto.html,afiliado,https://meli.la/27Rsqeq,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,/,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,universos,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,ofertas,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,catalogo,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,montar,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,minha-lista,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,carrinho,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,acabamentos?tipo=iluminacao-decorativa,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,afiliado,https://meli.la/1KvAZ3p,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,afiliado,https://meli.la/1KvAZ3p,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,comparativo-acabamentos?tipo=iluminacao-decorativa,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,afiliado,https://meli.la/27Rsqeq,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,produto-lustre-pendente-taschibra-anne-20cm-leitoso-e27-bivolt-estrutura-preto,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,afiliado,https://meli.la/2u1aJ1R,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,afiliado,https://meli.la/21c9A7d,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,interno,produto-pendente-luminaria-cristal-metal-quarto-banheiro-dourado,ok,resolução local estática
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,afiliado,https://meli.la/2H767xR,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto.html,afiliado,https://meli.la/1KvAZ3p,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,/,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,universos,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,ofertas,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,catalogo,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,montar,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,minha-lista,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,carrinho,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,acabamentos?tipo=iluminacao-decorativa,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,afiliado,https://meli.la/21c9A7d,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,afiliado,https://meli.la/21c9A7d,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,comparativo-acabamentos?tipo=iluminacao-decorativa,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,produto-lustre-led-preto-dekocasa-pendente-moderno-5-arcos-189w-teto,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,afiliado,https://meli.la/1KvAZ3p,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,produto-lustre-pendente-taschibra-anne-20cm-leitoso-e27-bivolt-estrutura-preto,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,afiliado,https://meli.la/2u1aJ1R,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,produto-lustre-led-pendente-aneis-5-arcos-pe-direito-duplo-preto,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,afiliado,https://meli.la/27Rsqeq,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,interno,produto-pendente-luminaria-cristal-metal-quarto-banheiro-dourado,ok,resolução local estática
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,afiliado,https://meli.la/2H767xR,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-pendente-de-metal-cristal-bola-cromado-douradoe27.html,afiliado,https://meli.la/21c9A7d,estrutura_valida_destino_nao_verificado,redirecionamento externo do marketplace exige conferência fora do ambiente automatizado
produto-lustre-pendente-taschibra-anne-20cm-leitoso-e27-bivolt-estrutura-preto.html,interno,/,ok,resolução local estática
produto-lustre-pendente-taschibra-anne-20cm-leitoso-e27-bivolt-estrutura-preto.html,interno,universos,ok,resolução local estática
produto-lustre-pendente-taschibra-anne-20cm-leitoso-e27-bivolt-estrutura-preto.html,interno,ofertas,ok,resolução local estática
produto-lustre-pendente-taschibra-anne-20cm-leitoso-e27-bivolt-estrutura-preto.html,interno,catalogo,ok,resolução local estática
produto-lustre-pendente-taschibra-anne-20cm-leitoso-e27-bivolt-estrutura-preto.html,interno,montar,ok,resolução local estática
produto-lustre-pendente-taschibra-anne-20cm-leitoso-e27-bivolt-estrutura-preto.html,interno,minha-lista,ok,resolução local estática
produto-lustre-pendente-taschibra-anne-20cm-leitoso-e27-bivolt-estrutura-preto.html,interno,carrinho,ok,resolução local estática
